ilce_adi,mahalle_adi,mahalle_adi,mahalle_koy_uavt,display_name,address,latitude,longitude,estimated_population_mahalle,structural_fragility_score,risk_score,risk_category,1980_oncesi,1980-2000_arasi,2000_sonrasi,1-4 kat_arasi,5-9 kat_arasi,9-19 kat_arasi,cok_agir_hasarli_bina_sayisi,agir_hasarli_bina_sayisi,can_kaybi_sayisi,agir_yarali_sayisi,hastanede_tedavi_sayisi,gecici_barinma,dogalgaz_boru_hasari,icme_suyu_boru_hasari,atik_su_boru_hasari,total_buildings_mahalle
umraniye,Topağacı Mahallesi,TOPAÐACI,98707.0,"Topağacı Mahallesi, Ümraniye, İstanbul, Marmara Bölgesi, 34766, Türkiye","{""suburb"": ""Topağacı Mahallesi"", ""town"": ""Ümraniye"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34766"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.05194229465605,29.10001990136972,40422,1008.4,0.0235,MEDIUM,260.0,2051.0,611.0,2868.0,54.0,0.0,5.0,32.0,0.0,0.0,7.0,515.0,0.0,1.0,1.0,2922.0
umraniye,Hekimbaşı Mahallesi,HEKÝMBAÞI,40744.0,"Hekimbaşı Mahallesi, Ümraniye, İstanbul, Marmara Bölgesi, Türkiye","{""suburb"": ""Hekimbaşı Mahallesi"", ""town"": ""Ümraniye"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.05927657119877,29.09812974864451,23475,614.0,0.0045,LOW,197.0,1140.0,360.0,1678.0,18.0,1.0,3.0,18.0,0.0,0.0,3.0,201.0,0.0,0.0,0.0,1697.0
umraniye,Parseller Mahallesi,PARSELLER,98700.0,"Parseller Mahallesi, Ümraniye, İstanbul, Marmara Bölgesi, 34676, Türkiye","{""suburb"": ""Parseller Mahallesi"", ""town"": ""Ümraniye"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34676"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.03067575637113,29.153814363635437,18288,271.7,0.0137,MEDIUM,2.0,679.0,641.0,1083.0,222.0,17.0,3.0,18.0,1.0,0.0,8.0,584.0,0.0,0.0,1.0,1322.0
umraniye,Adem Yavuz Mahallesi,ADEM YAVUZ,98684.0,"Adem Yavuz Mahallesi, Ümraniye, İstanbul, Marmara Bölgesi, Türkiye","{""suburb"": ""Adem Yavuz Mahallesi"", ""town"": ""Ümraniye"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.02080689002583,29.154397445052236,22950,731.6,0.0175,MEDIUM,390.0,927.0,342.0,1383.0,254.0,22.0,5.0,24.0,2.0,1.0,12.0,599.0,0.0,0.0,1.0,1659.0
umraniye,Huzur Mahallesi,HUZUR,98694.0,"Huzur Mahallesi, Ümraniye, İstanbul, Marmara Bölgesi, Türkiye","{""suburb"": ""Huzur Mahallesi"", ""town"": ""Ümraniye"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.0293013872461,29.161329618858584,17015,336.0,0.011,MEDIUM,37.0,798.0,395.0,1089.0,137.0,4.0,2.0,14.0,0.0,0.0,5.0,356.0,0.0,0.0,1.0,1230.0
umraniye,Aşağı Dudullu Mahallesi,AÞAÐI DUDULLU,40742.0,"Aşağı Dudullu Mahallesi, Ümraniye, İstanbul, Marmara Bölgesi, 34773, Türkiye","{""suburb"": ""Aşağı Dudullu Mahallesi"", ""town"": ""Ümraniye"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34773"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.02362553257855,29.165334571582022,18869,427.2,0.0179,MEDIUM,111.0,845.0,408.0,1113.0,224.0,27.0,5.0,26.0,2.0,1.0,11.0,497.0,0.0,0.0,1.0,1364.0
umraniye,Necip Fazıl Mahallesi,NECÝP FAZIL,98699.0,"Necip Fazıl Mahallesi, Ümraniye, İstanbul, Marmara Bölgesi, Türkiye","{""suburb"": ""Necip Fazıl Mahallesi"", ""town"": ""Ümraniye"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.01877702067787,29.172990393355388,27432,476.6,0.0441,HIGH,30.0,1163.0,790.0,1362.0,541.0,80.0,9.0,43.0,8.0,2.0,24.0,1235.0,1.0,1.0,1.0,1983.0
umraniye,Madenler Mahallesi,MADENLER,98695.0,"Madenler Mahallesi, Ümraniye, İstanbul, Marmara Bölgesi, Türkiye","{""suburb"": ""Madenler Mahallesi"", ""town"": ""Ümraniye"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.0118703835123,29.183922394085332,12920,170.5,0.0095,LOW,5.0,397.0,532.0,621.0,276.0,37.0,1.0,7.0,0.0,0.0,3.0,305.0,0.0,0.0,1.0,934.0
umraniye,Esenkent Mahallesi,ESENKENT,98709.0,"Esenkent Mahallesi, Ümraniye, İstanbul, Marmara Bölgesi, 34776, Türkiye","{""suburb"": ""Esenkent Mahallesi"", ""town"": ""Ümraniye"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34776"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",40.99837207152411,29.17884580902043,28414,439.8,0.0365,HIGH,40.0,997.0,1017.0,1434.0,601.0,19.0,3.0,21.0,0.0,0.0,4.0,580.0,1.0,1.0,2.0,2054.0
umraniye,Esenşehir Mahallesi,ESENÞEHÝR,40747.0,"Esenşehir Mahallesi, Ümraniye, İstanbul, Marmara Bölgesi, Türkiye","{""suburb"": ""Esenşehir Mahallesi"", ""town"": ""Ümraniye"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.005043053544085,29.16595995429414,22853,500.0,0.0355,HIGH,157.0,894.0,601.0,1077.0,553.0,22.0,5.0,24.0,4.0,1.0,13.0,692.0,1.0,1.0,1.0,1652.0
umraniye,Şerifali Mahallesi,ÞERÝFALÝ,98703.0,"Şerifali Mahallesi, Ümraniye, İstanbul, Marmara Bölgesi, Türkiye","{""suburb"": ""Şerifali Mahallesi"", ""town"": ""Ümraniye"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",40.99965078247236,29.148067160578275,13363,139.0,0.0095,LOW,7.0,280.0,679.0,508.0,391.0,67.0,1.0,5.0,0.0,0.0,1.0,133.0,0.0,0.0,1.0,966.0
umraniye,Yukarı Dudullu Mahallesi,YUKARI DUDULLU,40741.0,"Yukarı Dudullu Mahallesi, Ümraniye, İstanbul, Marmara Bölgesi, 34775, Türkiye","{""suburb"": ""Yukarı Dudullu Mahallesi"", ""town"": ""Ümraniye"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34775"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.00999629367089,29.15570595248419,31900,593.8,0.0307,HIGH,67.0,1383.0,856.0,1524.0,762.0,20.0,4.0,21.0,1.0,0.0,6.0,539.0,1.0,1.0,1.0,2306.0
beykoz,Acarlar Mahallesi,ACARLAR,40250.0,"Acarlar Mahallesi, İstanbul, Marmara Bölgesi, Türkiye","{""village"": ""Acarlar Mahallesi"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.10937844974813,29.12492500815223,10737,668.6,0.0095,LOW,3.0,1846.0,391.0,1977.0,262.0,1.0,1.0,8.0,0.0,0.0,0.0,109.0,1.0,0.0,0.0,2240.0
beykoz,Akbaba Mahallesi,AKBABA,191701.0,"Akbaba Mahallesi, İstanbul, Marmara Bölgesi, Türkiye","{""village"": ""Akbaba Mahallesi"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.15620828265169,29.11277623195875,3336,380.9,0.0,NOT ENOUGH DATA,298.0,210.0,188.0,682.0,14.0,0.0,0.0,2.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,696.0
beykoz,Alibahadır Mahallesi,ALÝBAHADIR,191703.0,"Alibahadır Mahallesi, İstanbul, Marmara Bölgesi, Türkiye","{""village"": ""Alibahadır Mahallesi"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.19189029916406,29.208334192147852,1452,81.4,0.0015,LOW,22.0,151.0,130.0,302.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,303.0
beykoz,Anadolu Feneri Mahallesi,ANADOLU FENERÝ,191705.0,"Anadolu Feneri Mahallesi, İstanbul, Marmara Bölgesi, Türkiye","{""village"": ""Anadolu Feneri Mahallesi"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.20088909991417,29.170178223142162,1994,82.6,0.0,NOT ENOUGH DATA,42.0,73.0,301.0,414.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,416.0
beykoz,Anadolu Kavağı Mahallesi,ANADOLU KAVAÐI,40256.0,"Anadolu Kavağı Mahallesi, İstanbul, Marmara Bölgesi, Türkiye","{""village"": ""Anadolu Kavağı Mahallesi"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.169803253636374,29.094365817402373,1960,157.7,0.0015,LOW,93.0,163.0,153.0,402.0,7.0,0.0,1.0,3.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,409.0
beykoz,Baklacı Mahallesi,BAKLACI,40257.0,"Baklacı Mahallesi, Beykoz, İstanbul, Marmara Bölgesi, Türkiye","{""suburb"": ""Baklacı Mahallesi"", ""town"": ""Beykoz"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.061772752629615,29.137561058431913,5009,72.2,0.0255,MEDIUM,21.0,0.0,1024.0,1034.0,11.0,0.0,1.0,8.0,0.0,0.0,0.0,95.0,1.0,1.0,1.0,1045.0
beykoz,Bozhane Mahallesi,BOZHANE,191725.0,"Bozhane Mahallesi, İstanbul, Marmara Bölgesi, Türkiye","{""village"": ""Bozhane Mahallesi"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.17929044391847,29.296278817685344,1332,83.2,0.0015,LOW,47.0,82.0,149.0,278.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,278.0
beykoz,Çamlıbahçe Mahallesi,ÇAMLIBAHÇE,40253.0,"Çamlıbahçe Mahallesi, Beykoz, İstanbul, Marmara Bölgesi, Türkiye","{""suburb"": ""Çamlıbahçe Mahallesi"", ""town"": ""Beykoz"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.14846197114163,29.083089714754248,5124,794.0,0.0291,MEDIUM,699.0,255.0,115.0,1042.0,27.0,0.0,10.0,26.0,4.0,3.0,14.0,356.0,0.0,0.0,1.0,1069.0
beykoz,Cumhuriyet Mahallesi,CUMHURÝYET,191727.0,"Cumhuriyet Mahallesi, İstanbul, Marmara Bölgesi, Türkiye","{""village"": ""Cumhuriyet Mahallesi"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.1265977192807,29.25469407514277,3269,287.0,0.0015,LOW,205.0,194.0,283.0,679.0,3.0,0.0,1.0,5.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,682.0
beykoz,Dereseki Mahallesi,DERESEKÝ,191709.0,"Dereseki Mahallesi, İstanbul, Marmara Bölgesi, Türkiye","{""village"": ""Dereseki Mahallesi"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.15680469276424,29.148983826197952,3461,226.2,0.0,NOT ENOUGH DATA,130.0,222.0,370.0,718.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,722.0
beykoz,Elmalı Mahallesi,ELMALI,191711.0,"Elmalı Mahallesi, İstanbul, Marmara Bölgesi, Türkiye","{""village"": ""Elmalı Mahallesi"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.136829888072356,29.12948531275971,4328,282.8,0.0015,LOW,92.0,501.0,310.0,880.0,23.0,0.0,1.0,4.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,903.0
beykoz,Göllü Mahallesi,GÖLLÜ,191729.0,"Göllü Mahallesi, İstanbul, Marmara Bölgesi, Türkiye","{""village"": ""Göllü Mahallesi"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.19854201452292,29.285435035206497,704,37.2,0.0,NOT ENOUGH DATA,20.0,36.0,91.0,147.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,147.0
beykoz,Görele Mahallesi,GÖRELE,191713.0,"Görele Mahallesi, İstanbul, Marmara Bölgesi, Türkiye","{""village"": ""Görele Mahallesi"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.11065265872944,29.146952973729977,3139,184.8,0.0015,LOW,30.0,412.0,213.0,650.0,5.0,0.0,1.0,4.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,655.0
beykoz,Gümüşsuyu Mahallesi,GÜMÜÞSUYU,40237.0,"Gümüşsuyu Mahallesi, Beykoz, İstanbul, Marmara Bölgesi, 34820, Türkiye","{""suburb"": ""Gümüşsuyu Mahallesi"", ""town"": ""Beykoz"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34820"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.12619203696518,29.110679833079118,15104,1807.2,0.03,MEDIUM,1354.0,1211.0,586.0,3087.0,64.0,0.0,9.0,34.0,1.0,1.0,8.0,357.0,0.0,1.0,1.0,3151.0
beykoz,İncirköy Mahallesi,ÝNCÝRKÖY,40238.0,"İncirköy Mahallesi, Beykoz, İstanbul, Marmara Bölgesi, 34800, Türkiye","{""suburb"": ""İncirköy Mahallesi"", ""town"": ""Beykoz"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34800"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.11990945342202,29.114580728410107,15517,2335.2,0.016,MEDIUM,2043.0,775.0,419.0,3124.0,113.0,0.0,5.0,20.0,1.0,1.0,5.0,368.0,0.0,0.0,1.0,3237.0
beykoz,İshaklı Mahallesi,ÝSHAKLI,191731.0,"İshaklı Mahallesi, İstanbul, Marmara Bölgesi, Türkiye","{""village"": ""İshaklı Mahallesi"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.137639440234885,29.314139412767847,3144,157.5,0.0015,LOW,64.0,213.0,379.0,655.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,656.0
beykoz,Kaynarca Mahallesi,KAYNARCA,191715.0,"Kaynarca Mahallesi, İstanbul, Marmara Bölgesi, Türkiye","{""village"": ""Kaynarca Mahallesi"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.17237689989233,29.1527345279678,1045,50.9,0.0,NOT ENOUGH DATA,3.0,124.0,91.0,218.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,218.0
beykoz,Kılıçlı Mahallesi,KILIÇLI,191733.0,"Kılıçlı Mahallesi, İstanbul, Marmara Bölgesi, Türkiye","{""village"": ""Kılıçlı Mahallesi"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.15729058836781,29.320723976608402,1591,28.3,0.0,NOT ENOUGH DATA,0.0,39.0,293.0,331.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,332.0
beykoz,Mahmutşevketpaşa Mahallesi,MAHMUTÞEVKETPAÞA,191723.0,"Mahmutşevketpaşa Mahallesi, İstanbul, Marmara Bölgesi, Türkiye","{""village"": ""Mahmutşevketpaşa Mahallesi"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.15429078352388,29.195247068120977,3518,315.2,0.0015,LOW,213.0,254.0,267.0,727.0,7.0,0.0,1.0,5.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,734.0
beykoz,Merkez Mahallesi,MERKEZ,40251.0,"Merkez Mahallesi, Beykoz, İstanbul, Marmara Bölgesi, 34820, Türkiye","{""suburb"": ""Merkez Mahallesi"", ""town"": ""Beykoz"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34820"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.134345130306414,29.110629046793548,5809,824.3,0.0,NOT ENOUGH DATA,712.0,291.0,209.0,1147.0,64.0,1.0,0.0,2.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,1212.0
beykoz,Öğümce Mahallesi,ÖÐÜMCE,191735.0,"Öğümce Mahallesi, İstanbul, Marmara Bölgesi, Türkiye","{""village"": ""Öğümce Mahallesi"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.154185770693445,29.24782044356209,1687,142.8,0.0015,LOW,81.0,161.0,110.0,352.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,352.0
beykoz,Örnekköy Mahallesi,ÖRNEKKÖY,191721.0,"Örnekköy Mahallesi, İstanbul, Marmara Bölgesi, Türkiye","{""village"": ""Örnekköy Mahallesi"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.14261167651637,29.153180734800628,5052,274.5,0.0095,LOW,20.0,676.0,358.0,1044.0,10.0,0.0,1.0,5.0,0.0,0.0,0.0,69.0,0.0,0.0,1.0,1054.0
beykoz,Ortaçeşme Mahallesi,ORTAÇEÞME,40254.0,"Ortaçeşme Mahallesi, Beykoz, İstanbul, Marmara Bölgesi, Türkiye","{""suburb"": ""Ortaçeşme Mahallesi"", ""town"": ""Beykoz"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.14577975549646,29.09195793685706,7420,853.2,0.0081,LOW,594.0,705.0,249.0,1517.0,31.0,0.0,4.0,13.0,2.0,1.0,5.0,196.0,0.0,0.0,0.0,1548.0
beykoz,Paşabahçe Mahallesi,PAÞABAHÇE,40239.0,"Paşabahçe Mahallesi, İstanbul, Marmara Bölgesi, Türkiye","{""suburb"": ""Paşabahçe Mahallesi"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.114153582704155,29.09298223694267,3552,537.2,0.0082,LOW,474.0,166.0,101.0,694.0,47.0,0.0,4.0,11.0,1.0,0.0,4.0,161.0,0.0,0.0,0.0,741.0
beykoz,Paşamandıra Mahallesi,PAÞAMANDIRA,191737.0,"Paşamandıra Mahallesi, İstanbul, Marmara Bölgesi, Türkiye","{""village"": ""Paşamandıra Mahallesi"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.171152654150795,29.235492053488418,2679,156.1,0.003,LOW,50.0,269.0,240.0,559.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,559.0
beykoz,Polonezköy Mahallesi,POLONEZKÖY,191717.0,"Polonezköy Mahallesi, İstanbul, Marmara Bölgesi, Türkiye","{""village"": ""Polonezköy Mahallesi"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.111425761174544,29.198852775579436,2262,169.8,0.003,LOW,105.0,155.0,212.0,469.0,3.0,0.0,2.0,6.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,472.0
beykoz,Poyrazköy Mahallesi,POYRAZKÖY,16634.0,"Poyrazköy Mahallesi, İstanbul, Marmara Bölgesi, Türkiye","{""village"": ""Poyrazköy Mahallesi"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.19055341751003,29.133125253212597,1466,103.4,0.0015,LOW,89.0,12.0,205.0,300.0,6.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0
beykoz,Riva Mahallesi,RÝVA,191707.0,"Riva Mahallesi, İstanbul, Marmara Bölgesi, Türkiye","{""village"": ""Riva Mahallesi"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.21278113599472,29.242802087753667,6600,95.6,0.008,LOW,8.0,64.0,1305.0,1367.0,9.0,1.0,0.0,3.0,0.0,0.0,0.0,37.0,1.0,0.0,0.0,1377.0
beykoz,Soğuksu Mahallesi,SOÐUKSU,40249.0,"Soğuksu Mahallesi, Beykoz, İstanbul, Marmara Bölgesi, Türkiye","{""suburb"": ""Soğuksu Mahallesi"", ""town"": ""Beykoz"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.11160792113547,29.11042407971868,7487,714.7,0.0,NOT ENOUGH DATA,378.0,925.0,259.0,1470.0,92.0,0.0,0.0,3.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,1562.0
beykoz,Tokatköy Mahallesi,TOKATKÖY,40255.0,"Tokatköy Mahallesi, İstanbul, Marmara Bölgesi, Türkiye","{""suburb"": ""Tokatköy Mahallesi"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.16277925445525,29.100650253408453,13288,1493.6,0.0122,MEDIUM,995.0,1366.0,411.0,2688.0,84.0,0.0,7.0,23.0,3.0,2.0,9.0,324.0,0.0,0.0,0.0,2772.0
beykoz,Yalıköy Mahallesi,YALIKÖY,40252.0,"Yalıköy Mahallesi, Beykoz, İstanbul, Marmara Bölgesi, Türkiye","{""suburb"": ""Yalıköy Mahallesi"", ""town"": ""Beykoz"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.141211761253544,29.082590357150334,6365,873.2,0.0129,MEDIUM,740.0,346.0,242.0,1295.0,33.0,0.0,7.0,18.0,2.0,2.0,7.0,165.0,0.0,0.0,0.0,1328.0
beykoz,Zerzavatçı Mahallesi,ZERZAVATÇI,191739.0,"Zerzavatçı Mahallesi, İstanbul, Marmara Bölgesi, Türkiye","{""village"": ""Zerzavatçı Mahallesi"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.13269370161136,29.16207736436354,1370,102.2,0.0,NOT ENOUGH DATA,43.0,157.0,86.0,284.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,286.0
beykoz,Yavuz Selim Mahallesi,YAVUZ SELÝM,40261.0,"Yavuz Selim Mahallesi, İstanbul, Marmara Bölgesi, Türkiye","{""city"": ""Yavuz Selim Mahallesi"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.073165541049576,29.179003009535887,6763,104.4,0.0255,MEDIUM,30.0,18.0,1363.0,1392.0,19.0,0.0,1.0,8.0,0.0,0.0,0.0,114.0,1.0,1.0,1.0,1411.0
beykoz,Çengeldere Mahallesi,ÇENGELDERE,40258.0,"Çengeldere Mahallesi, İstanbul, Marmara Bölgesi, Türkiye","{""city"": ""Çengeldere Mahallesi"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.097479166180044,29.14648149991261,5704,85.1,0.0175,MEDIUM,26.0,3.0,1161.0,1159.0,31.0,0.0,1.0,7.0,0.0,0.0,0.0,108.0,0.0,1.0,1.0,1190.0
beykoz,Çiftlik Mahallesi,ÇÝFTLÝK,40259.0,"Çiftlik Mahallesi, İstanbul, Marmara Bölgesi, 34830, Türkiye","{""city"": ""Çiftlik Mahallesi"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34830"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.07966513133045,29.140817512496255,5296,84.7,0.0095,LOW,31.0,0.0,1074.0,1079.0,26.0,0.0,1.0,7.0,0.0,0.0,0.0,120.0,0.0,0.0,1.0,1105.0
beykoz,Göksu Mahallesi,GÖKSU,40244.0,"Göksu Mahallesi, Beykoz, İstanbul, Marmara Bölgesi, 34810, Türkiye","{""suburb"": ""Göksu Mahallesi"", ""town"": ""Beykoz"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34810"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.07794018275021,29.07102580337849,2900,404.4,0.0182,MEDIUM,354.0,126.0,125.0,580.0,25.0,0.0,5.0,15.0,1.0,0.0,6.0,140.0,0.0,0.0,1.0,605.0
beykoz,Göztepe Mahallesi,GÖZTEPE,40246.0,"Göztepe Mahallesi, Beykoz, İstanbul, Marmara Bölgesi, 34815, Türkiye","{""suburb"": ""Göztepe Mahallesi"", ""town"": ""Beykoz"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34815"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.07875470685213,29.088293023675636,4985,319.8,0.0156,MEDIUM,189.0,294.0,557.0,904.0,135.0,1.0,4.0,15.0,1.0,0.0,5.0,295.0,0.0,0.0,1.0,1040.0
beykoz,Yeni Mahalle,YENÝ MAHALLE,40245.0,"Yeni Mahalle, Beykoz, İstanbul, Marmara Bölgesi, Türkiye","{""suburb"": ""Yeni Mahalle"", ""town"": ""Beykoz"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.068181140672436,29.090858211428355,16509,1690.9,0.0368,HIGH,1046.0,1750.0,648.0,3366.0,78.0,0.0,13.0,55.0,3.0,1.0,15.0,656.0,1.0,0.0,1.0,3444.0
beykoz,Fatih Mahallesi,FATÝH,40260.0,"Fatih Mahallesi, İstanbul, Marmara Bölgesi, Türkiye","{""suburb"": ""Fatih Mahallesi"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.086245580054516,29.118856274636798,2967,47.1,0.0,NOT ENOUGH DATA,17.0,0.0,602.0,583.0,36.0,0.0,0.0,4.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,619.0
